,year,month,emd_nm,resd_age,work_age_0-10,work_age_-20,visit_age
680,2019,4,중앙동,1470983.7243,233868.61399999997,324825.6463,2957753.1742000002
681,2019,4,천지동,401226.91500000004,1251.0308,50612.0888,1258978.6204999997
682,2019,4,추자면,925459.7706999999,119.0659,26246.7809,921485.0915000002
683,2019,4,표선면,5858774.228300001,125094.34679999998,573763.019,4932171.767
684,2019,4,한경면,3947899.5785999997,65614.72690000001,321439.99149999995,2338483.7156
685,2019,4,한림읍,12489111.551200002,466755.32920000004,931005.4885,6742270.4648
686,2019,4,화북동,16261998.4483,859804.5700000001,1180273.9905,5994882.168500001
687,2019,4,효돈동,2213292.6666,23078.407699999996,129628.2979,976635.5266000001
688,2019,5,건입동,4344259.5414,133427.29570000002,513453.2228,4620905.906099999
689,2019,5,구좌읍,8483584.4057,381733.4689,795126.42,5966681.029999999
690,2019,5,남원읍,8423807.984399999,42121.0497,754420.4113,5361715.465500001
691,2019,5,노형동,35046848.82520001,1877967.8291999996,3163917.8619,14953367.126200002
692,2019,5,대륜동,9059495.322199998,300762.3109000001,799200.0022,6248945.666999999
693,2019,5,대정읍,11307277.3239,184681.52419999999,719655.4108,5130230.1803
694,2019,5,대천동,4092180.1251000003,132711.0444,345190.92909999995,4203734.7243
695,2019,5,도두동,742719.3007,6783.3163,135284.78569999998,3026711.0204999996
696,2019,5,동홍동,11547248.7625,534452.1313000001,813402.3867000001,5106096.1362
697,2019,5,봉개동,2525042.2748000002,649677.3231,350297.36649999995,3411509.4762000004
698,2019,5,삼도1동,5959048.3057,94651.25469999999,449159.76889999997,4131544.7533
699,2019,5,삼도2동,3016677.0,63456.663400000005,486797.4732,4062420.7038
700,2019,5,삼양동,14051289.5299,147400.9006,517463.4343000001,3267135.0482000005
701,2019,5,서홍동,3297751.9042999996,90011.82320000001,210818.5049,2352855.2871000003
702,2019,5,성산읍,8503631.1772,54339.4813,658555.9711000002,7022929.0136
703,2019,5,송산동,1143964.747,10372.290500000003,73446.57549999999,1120707.8201
704,2019,5,아라동,26134084.6866,2455688.2393000005,2979762.8686000006,9537039.6988
705,2019,5,안덕면,10234842.509200001,407104.65940000006,1218325.9155000001,7402010.565999999
706,2019,5,애월읍,22285007.8302,371959.07219999994,2148725.8959,15924588.0566
707,2019,5,연동,29216138.911199998,780041.8232,3416946.4861,15478789.220699996
708,2019,5,영천동,2483951.449,280186.3453,438487.3254,2846462.2767000003
709,2019,5,예래동,1916429.1381,19198.774100000006,599264.1408999999,5120471.352299999
710,2019,5,오라동,8805035.798799999,52626.02619999999,937976.4508000001,8780062.417299999
711,2019,5,외도동,6757237.1511,51017.51120000001,305313.01329999993,3218038.741
712,2019,5,용담1동,4243730.627,131129.1774,236433.16370000003,2864804.1708
713,2019,5,용담2동,6768657.824199999,634217.3817,1449682.6681000001,10418105.071800001
714,2019,5,우도면,855337.2933999998,7370.063499999998,52715.6824,870487.2500000001
715,2019,5,이도1동,5497483.6708,106138.3921,956507.1361000002,6566393.111400001
716,2019,5,이도2동,32543975.601800002,1723161.4949999999,3545999.6041000006,16846412.1387
717,2019,5,이호동,2053145.8926999997,7619.481199999998,195835.1142,2307638.2617999995
718,2019,5,일도1동,842546.6623999999,4853.6112,182934.6382,1928540.3829
719,2019,5,일도2동,18607286.584,215170.3253,935676.2161999999,7017840.7436999995
720,2019,5,정방동,1314503.3749999998,22005.507100000003,214725.81980000003,2921840.4530000007
721,2019,5,조천읍,12850327.169300001,190984.60939999996,1278040.0594,9768036.6341
722,2019,5,중문동,5948040.6712,110380.59409999999,343141.61579999997,3983216.0014
723,2019,5,중앙동,1468077.4597,182819.4352,336416.5807,2975818.0053000003
724,2019,5,천지동,407178.26230000006,1064.5462000000002,50893.4285,1381169.777
725,2019,5,추자면,896640.9963000001,11051.244499999997,52037.5992,978567.6989
726,2019,5,표선면,6171243.798400001,144350.97090000001,626164.5245000002,4756669.9333
727,2019,5,한경면,4090762.0704,59644.768,364073.3051000001,2464901.8948000004
728,2019,5,한림읍,12830684.2183,503823.3239000001,989559.7469,7394977.8646
729,2019,5,화북동,16746101.4998,854154.9850999999,1188915.6253999998,5990622.0956999995
730,2019,5,효돈동,2280006.5231000003,25703.410899999995,141267.8406,1073071.3202000002
731,2019,6,건입동,4205295.8225,116299.68679999997,514790.6509,4475987.5813
732,2019,6,구좌읍,8261221.997300001,352382.122,732305.7579000001,5846481.469199999
733,2019,6,남원읍,8269968.245,35097.17959999999,663671.6154,4907697.070699999
734,2019,6,노형동,33704745.0934,1573593.3285999997,2908117.2443999993,14321423.4845
735,2019,6,대륜동,8644700.3631,291600.2233999999,733210.9312,5372173.4716
736,2019,6,대정읍,10781943.4192,203127.27130000002,673972.7819,4147434.6072000004
737,2019,6,대천동,4201746.846700001,118513.2146,298681.1865,3898463.9781
738,2019,6,도두동,713441.4295000001,7406.1566,121841.26130000001,2800688.6552
739,2019,6,동홍동,11321770.1014,531522.2801999999,763732.8960000001,4695274.1359
740,2019,6,봉개동,2412925.3792,420275.109,359616.7293,2988900.7297
741,2019,6,삼도1동,5858975.031199999,99084.2679,445404.1954000001,4126809.9451
742,2019,6,삼도2동,2862737.6732,45966.702300000004,484075.02309999993,3839366.1999
743,2019,6,삼양동,13736633.876299998,126606.15079999997,476217.4948,3046353.6018
744,2019,6,서홍동,3368135.6346999994,106655.8281,183564.0334,2274067.6362
745,2019,6,성산읍,8233838.416100001,54225.9136,637570.4758,6175919.4039
746,2019,6,송산동,1106427.4582000002,7178.1257000000005,73906.89300000001,1114706.0844
747,2019,6,아라동,24951276.2856,2116783.2970000003,2627228.385,9119740.139400002
748,2019,6,안덕면,8989093.242099999,170603.50039999996,1105355.1154,6660593.848800001
749,2019,6,애월읍,21742806.0846,327278.4556000001,2036210.8157999997,14750730.027299998
750,2019,6,연동,28241610.062300004,745792.3844999999,3223228.872199999,14695576.407700002
751,2019,6,영천동,2423587.5035,287040.70530000003,417725.38129999995,2445413.6164
752,2019,6,예래동,1890336.0524,16861.9013,551681.8984,4652746.0617
753,2019,6,오라동,8528681.603799999,66954.08170000001,875636.8240999999,7809875.467
754,2019,6,외도동,6810902.1868,32403.822999999997,310084.91179999994,3332760.2492000004
755,2019,6,용담1동,4064827.8098,120289.90419999999,246646.43450000003,2737034.4853
756,2019,6,용담2동,6617362.6844,546662.8953,1387254.3656,9919409.4596
757,2019,6,우도면,845131.9378000001,4596.7075,38214.724599999994,791871.5881999999
758,2019,6,이도1동,5400033.0604,103594.51879999999,855436.6732999999,6148123.3311
759,2019,6,이도2동,31575062.435599998,1540463.0837,3241521.1200999995,16356164.731999999
760,2019,6,이호동,1978345.0817000002,8846.3402,210963.71790000002,2211120.9049
761,2019,6,일도1동,827556.7756999999,10139.9267,181162.35120000003,1820175.7307
762,2019,6,일도2동,18148339.2632,208488.13840000003,901883.9517,6621150.094900001
763,2019,6,정방동,1257452.6425,14603.694799999997,205644.5301,2433820.9599
764,2019,6,조천읍,12569163.038199998,163077.83010000002,1237801.8553999998,9042945.8232
765,2019,6,중문동,5879254.1964,129493.42240000001,335138.55919999996,3514087.8230999997
766,2019,6,중앙동,1322985.6977,176242.50089999996,304320.764,2765746.3638999993
767,2019,6,천지동,406414.08359999995,3899.4101999999993,55495.42320000001,1243384.6649000002
768,2019,6,추자면,867064.0521,15878.264399999996,31367.1979,908524.0725
769,2019,6,표선면,6013400.4457,134318.4227,575334.5666,4416516.664
770,2019,6,한경면,4015035.2762999996,50914.62250000001,361294.8385,2342898.4006
771,2019,6,한림읍,12472710.0955,489785.31889999984,1000631.9461,6744524.161599999
772,2019,6,화북동,16331572.4117,745921.2629,1107330.5478,5900724.074
773,2019,6,효돈동,2310557.1423,26409.020299999996,128821.997,1021654.5189999999
774,2019,7,건입동,4452522.8407,96020.22610000001,549002.2894000001,4856771.182700001
775,2019,7,구좌읍,8611623.105999999,238684.81289999996,739992.0833999999,6656599.688
776,2019,7,남원읍,8712787.8773,46497.5275,712500.4112999999,5469932.647799999
777,2019,7,노형동,34791209.8432,1257819.2565000001,2914257.7103999997,15267985.431600003
778,2019,7,대륜동,8848996.822,244375.7063,861869.7504,6275010.7403
779,2019,7,대정읍,10846331.886400001,160510.4226,737515.6282,4064403.9099000003
780,2019,7,대천동,4455212.2139,127043.12740000003,337255.9488,4302665.3007
781,2019,7,도두동,739379.2813000001,10138.223500000002,142761.56579999998,2843804.8684
782,2019,7,동홍동,11947233.5467,427808.9003000001,778661.0291,5349726.0303
783,2019,7,봉개동,2518051.5325,252204.02349999995,362437.5638,3234719.8094
784,2019,7,삼도1동,6207814.767899999,80820.505,469429.2324999999,4374623.431999999
785,2019,7,삼도2동,2948208.2085000006,42703.9711,459305.6716,4083563.1572999996
786,2019,7,삼양동,14322518.7777,102001.31450000001,477165.28630000004,3670005.4465
787,2019,7,서홍동,3553832.6243,87959.06919999998,192837.80389999997,2418248.7368
788,2019,7,성산읍,8560554.6522,56597.82980000001,677390.3453999998,7028027.2132
789,2019,7,송산동,1157014.162,5343.3035,81492.5527,1155401.3425000003
790,2019,7,아라동,24379236.6772,1506322.5050000001,2539134.0277,9569272.273
791,2019,7,안덕면,8173571.770400001,95351.48079999999,1032763.2896000001,7462974.890400001
792,2019,7,애월읍,22485952.1344,304555.4084000001,2009950.1207999997,16476166.595600002
793,2019,7,연동,29275590.775099996,664104.8209999999,3328283.4235000005,16003625.5927
794,2019,7,영천동,2538578.8841,225692.67829999997,408343.3511,2608993.683
795,2019,7,예래동,2003297.2062,11727.3195,529214.4403000001,5266806.0029
796,2019,7,오라동,8781870.5677,77549.6784,925473.4017999999,8546325.538
797,2019,7,외도동,7366100.3858,63262.11810000001,343340.805,3416940.1302
798,2019,7,용담1동,4231660.6616,101793.67809999999,225205.4592,3018175.6875
799,2019,7,용담2동,6931288.243899999,478146.8210000001,1370037.1932999997,10249332.697800001
800,2019,7,우도면,828156.6953999999,5543.132,69383.17740000002,963393.1629
801,2019,7,이도1동,5684953.5491,103097.24590000001,883724.4938999999,6681715.836800001
802,2019,7,이도2동,32886126.548799995,1408614.4808999998,3372935.4239,18033931.781999998
803,2019,7,이호동,2130618.0403000005,19323.7616,224441.55140000003,2502566.7502999995
804,2019,7,일도1동,889189.8923,8990.836000000001,178288.4483,1988613.3373999998
805,2019,7,일도2동,18923617.2834,243768.59670000002,903897.6475000001,7519875.533299999
806,2019,7,정방동,1316323.6683,8160.594400000001,204250.53410000002,2810125.3536
807,2019,7,조천읍,13077131.9723,155226.36429999996,1317755.7607,10182737.6842
808,2019,7,중문동,6249190.0214,104967.89210000001,330077.25669999997,3782528.1696
809,2019,7,중앙동,1340016.2800999999,148267.50480000005,323307.90499999997,3073164.4597
810,2019,7,천지동,448660.262,2613.3785000000003,55386.51509999999,1392952.5139000001
811,2019,7,추자면,913606.9188000001,16083.218099999998,66882.75540000001,894854.423
812,2019,7,표선면,6312727.77,109307.481,590552.5825,4755969.502999998
813,2019,7,한경면,4099449.1234999998,63080.2466,358655.05110000004,2531425.1699
814,2019,7,한림읍,13268276.6484,363706.8849,1013036.8782000002,7560490.7777
815,2019,7,화북동,16972477.8956,569540.2353000001,1149308.8286000001,6493034.0451
816,2019,7,효돈동,2436344.5124000004,24451.351899999994,122474.76439999999,1152890.3706999999
817,2019,8,건입동,4597602.3607,66752.07679999998,590235.8836000001,5076612.3804
818,2019,8,구좌읍,8632038.5864,198567.22229999996,719771.7367,7512655.321799999
819,2019,8,남원읍,8779658.734899998,42768.5677,642910.1348,5833114.687
820,2019,8,노형동,35492438.416,1048983.1497,2926457.2400000007,15518805.948399998
821,2019,8,대륜동,9138738.4311,236118.74699999997,822847.1503999999,6632696.965199999
822,2019,8,대정읍,11236998.0281,151950.25110000005,700076.7017,4989894.9057
823,2019,8,대천동,4514696.6517,104556.09599999999,316275.86329999997,4277069.738299999
824,2019,8,도두동,793273.0393,4748.9166,138352.1247,2767613.081700001
825,2019,8,동홍동,12111518.209200002,400770.9787,743915.2664,5304205.360300001
826,2019,8,봉개동,2654322.5499,172005.64539999998,341569.0893,3818954.7939999993
827,2019,8,삼도1동,6256861.0916,72240.9376,462303.0219,4232907.0792000005
828,2019,8,삼도2동,3027309.3792000003,36247.104600000006,452219.47510000004,4157960.5208
829,2019,8,삼양동,14413360.6372,73184.83170000001,471733.0914,3609749.4983
830,2019,8,서홍동,3693047.2707999996,61658.855599999995,172933.74599999998,2448321.6098
831,2019,8,성산읍,8766603.4019,55012.543300000005,690344.4339000001,8031312.012599999
832,2019,8,송산동,1165971.0047000002,234.0499,106817.76569999999,1226848.7591
833,2019,8,아라동,24514450.244300004,1096689.8485,2407654.3325000005,10076809.680399999
834,2019,8,안덕면,8594836.942200001,98682.1507,1103481.5943000002,9989781.466300003
835,2019,8,애월읍,22619226.662699997,306219.9375,1973951.0990000002,18053668.043899998
836,2019,8,연동,29814414.105699997,560037.6939000001,3138472.6185999997,15798587.195100002
837,2019,8,영천동,2571312.7616000003,199136.60960000003,413778.49360000005,2884716.2112000003
838,2019,8,예래동,2141644.0473,39124.2629,562427.1739000002,5574309.8053
839,2019,8,오라동,8893946.261,117623.64560000002,917646.1527,8489266.0808
840,2019,8,외도동,7497245.098099999,79552.12419999999,339012.3772,3334223.0064000003
841,2019,8,용담1동,4262771.3959,65462.064199999986,242931.87459999998,2948225.846
842,2019,8,용담2동,6936639.795599999,396272.11840000004,1430149.7597999999,10531798.0306
843,2019,8,우도면,862630.1995,5757.9951,54096.653699999995,1268996.909
844,2019,8,이도1동,5771543.049399999,139666.55299999999,851141.0659,6483364.2947
845,2019,8,이도2동,33400815.4014,1283954.2736,3354468.5504000005,17219177.943800002
846,2019,8,이호동,2173228.5982,13011.667700000002,218274.3628,2561781.6305
847,2019,8,일도1동,887077.7605999999,12722.011900000001,182966.52300000002,2020565.4441
848,2019,8,일도2동,19283034.437400002,189004.86440000002,918533.6001,7184229.5405
849,2019,8,정방동,1305377.5597,11098.099500000002,209141.20650000003,3046659.4781
850,2019,8,조천읍,13134140.372299999,146494.4922,1265231.8116000001,10857507.3006
851,2019,8,중문동,6384372.2464000005,55272.3637,355409.4226000001,4183675.0483999993
852,2019,8,중앙동,1329786.9205,148235.95099999997,320107.3417,3060617.5836
853,2019,8,천지동,446160.7322999999,3658.9710000000005,60344.58529999999,1366186.9507
854,2019,8,추자면,915610.87,19674.0406,38707.7316,1053847.1745
855,2019,8,표선면,6463269.5578000005,79395.41040000002,579959.8705999999,5081923.4669
856,2019,8,한경면,4131815.511,43757.9265,342528.19659999997,2821276.7182
857,2019,8,한림읍,13454782.0247,218751.75359999994,1022032.0662000002,8502420.3215
858,2019,8,화북동,17187052.3085,358680.99010000005,1106932.4196,6394539.0926
859,2019,8,효돈동,2471051.3504,9527.139200000003,110861.67940000002,1213538.2289999998
860,2019,9,건입동,4417079.075200001,66653.9985,513879.43200000003,4276732.8673
861,2019,9,구좌읍,8057484.7513999995,294203.9649999999,647843.1308999999,5294533.3688
862,2019,9,남원읍,8351257.285899999,46476.9777,595570.9691999998,4506211.404199999
863,2019,9,노형동,33685336.6968,1241654.8164999997,2706584.1496,14443966.0002
864,2019,9,대륜동,8593123.4349,284120.67079999996,722968.4630000001,5105725.7322
865,2019,9,대정읍,11224343.474699998,148791.03489999997,637377.4779999999,4307954.763499999
866,2019,9,대천동,4206477.1872000005,92673.30279999998,294356.44779999997,3744926.6361
867,2019,9,도두동,724593.1058999998,1286.4472,114085.1401,2334569.2274
868,2019,9,동홍동,11642858.1295,376582.6790999999,680004.4352000001,4783122.6342
869,2019,9,봉개동,2618970.9873,273714.9639999999,320401.7767,2981288.9335000003
870,2019,9,삼도1동,6031221.6648,40681.1379,432434.0177,4066727.9781999993
871,2019,9,삼도2동,2932676.5835,29604.159200000002,415794.5464,3850669.8988999994
872,2019,9,삼양동,13775418.031699998,66953.0137,422323.30919999996,3113030.165
873,2019,9,서홍동,3473896.2723,44063.70390000001,168525.41770000002,2316125.2201999994
874,2019,9,성산읍,8401548.512400001,32106.542,638020.6593,5905066.616599999
875,2019,9,송산동,1100065.3140000002,181.35229999999999,84158.93029999999,946592.1104
876,2019,9,아라동,23796931.990699995,1444887.8059000003,2402203.7187,10827761.271499999
877,2019,9,안덕면,9535862.4002,310386.9354000001,1013376.4597999998,6424714.7571
878,2019,9,애월읍,21363135.584700003,300239.0460000002,1747110.4867999996,14010067.953200001
879,2019,9,연동,28306535.1849,488951.223,3005901.0102999997,14453112.380299998
880,2019,9,영천동,2434383.5514,208384.73820000002,355925.9408,2426241.0845000003
881,2019,9,예래동,1959726.8612000002,15925.664400000001,507562.52940000006,4077651.6424000002
882,2019,9,오라동,8589688.5623,79603.8143,844643.9580000001,7855168.492599999
883,2019,9,외도동,7040362.939099999,53208.74219999999,330386.04339999997,3073829.7201
884,2019,9,용담1동,4122102.9559,78096.82920000001,217590.57989999995,3022443.0815999997
885,2019,9,용담2동,6694897.1582,419978.2542999999,1274935.9083000002,8735266.0619
886,2019,9,우도면,796086.1646000001,9622.5981,68884.6648,736170.7603
887,2019,9,이도1동,5495118.079299999,98331.54449999999,824535.9595,6054996.380000001
888,2019,9,이도2동,31609331.291500002,1248131.7963999999,3116097.5292,16300119.829299998
889,2019,9,이호동,2062536.8365,6730.799999999998,183704.67349999995,2031607.5289000003
890,2019,9,일도1동,845372.5979,9455.8504,182442.2998,1849045.6978
891,2019,9,일도2동,18420168.6521,173362.83130000002,909998.3927000002,6914173.6039
892,2019,9,정방동,1288401.1955000001,10580.889800000003,200107.74929999997,2531177.5299
893,2019,9,조천읍,12420889.448800001,168586.3124,1076012.0060999999,7928324.1997
894,2019,9,중문동,6053026.0951000005,76760.8039,316567.9989,3266847.5966999996
895,2019,9,중앙동,1297623.1996000002,158640.7974,298352.46160000004,2790297.1563000004
896,2019,9,천지동,427273.5123,3390.8278,54926.8838,1146867.6127000002
897,2019,9,추자면,855993.5936,15830.7435,39887.0011,773841.3854
898,2019,9,표선면,6200734.370299999,84661.538,508743.80759999994,3934782.6403
899,2019,9,한경면,4046755.7249000007,32935.1961,300390.1560999999,2326894.3704999993
900,2019,9,한림읍,12776667.3954,311744.7317,925712.3697,6099798.8218
901,2019,9,화북동,16479527.0394,476866.68570000003,1033231.2415000001,6368259.847099999
902,2019,9,효돈동,2381790.5886,8256.0442,131722.96360000005,1083582.2626999998
903,2019,10,건입동,4436195.5064,108923.46149999998,527603.0066,4575539.0706
904,2019,10,구좌읍,8313803.9141,304565.53529999993,699560.2629000002,5683749.5575
905,2019,10,남원읍,8500417.008100001,39106.15680000001,636945.9467,5360975.6043
906,2019,10,노형동,35095319.3863,1553701.8476999998,2995972.4133,15066836.006600002
907,2019,10,대륜동,8874954.1468,283388.321,810792.3371000002,6159223.427500001
908,2019,10,대정읍,11616790.4623,133759.88689999998,675553.0768,4540828.5385
909,2019,10,대천동,4297039.4297,163861.9312,340337.4104,4093309.813499999
910,2019,10,도두동,738059.0304999999,4456.957299999999,132348.53240000003,2919444.181
911,2019,10,동홍동,11967501.619700002,491653.46390000003,714439.3692,5060561.3334
912,2019,10,봉개동,2703913.8214000002,433909.15079999994,328165.3509000001,3548285.3723999998
913,2019,10,삼도1동,6088776.733200001,89856.43100000001,473992.1324,4120386.7892000005
914,2019,10,삼도2동,3065544.7594,56319.773,450229.07120000006,4082882.0332
915,2019,10,삼양동,14208320.948799998,133219.9738,451844.856,3062765.7993
916,2019,10,서홍동,3558471.7217000006,97968.34210000001,190352.2878,2475871.6265
917,2019,10,성산읍,8602440.6109,59618.11160000001,677619.2407,6921287.0081
918,2019,10,송산동,1059379.1988,6771.5943,79398.21100000001,1053663.8494999998
919,2019,10,아라동,25988872.6273,2055441.4213,2752265.8879000004,9578915.1939
920,2019,10,안덕면,10097153.0688,284906.8898,1137399.165,7363765.851100001
921,2019,10,애월읍,22190440.6061,352657.97939999995,1978787.9751,15728901.680900002
922,2019,10,연동,29172529.2927,632998.0548,3231830.4081,15629296.3415
923,2019,10,영천동,2467851.3682000004,237508.22830000002,400559.66049999994,2778311.3651000005
924,2019,10,예래동,2042668.4787000003,12830.306700000001,512520.79189999995,4753625.0628
925,2019,10,오라동,8837480.0744,84842.2787,873495.8183999999,8819750.4067
926,2019,10,외도동,7304102.503299999,50664.1541,348612.8433,3177674.1432
927,2019,10,용담1동,4299296.680600001,137757.89669999998,243063.6051,3087356.2465000004
928,2019,10,용담2동,6598465.122400001,510842.76469999994,1283810.6840000001,10382329.7326
929,2019,10,우도면,853401.8230000001,19138.126500000006,54664.44,859311.2086
930,2019,10,이도1동,5588202.7654,108051.97570000002,867749.1418999999,6234093.0113
931,2019,10,이도2동,32553496.982699998,1559495.9901,3263829.4036000003,16662311.312399998
932,2019,10,이호동,2081607.452,5009.7212,211998.44329999996,2255882.3060999997
933,2019,10,일도1동,864225.8618,10045.929699999999,179305.1393,2032860.3517999998
934,2019,10,일도2동,18765766.2826,190165.17349999998,894696.9141000002,6825542.024000001
935,2019,10,정방동,1359567.7697000003,4666.830600000001,212754.56419999996,2978307.871
936,2019,10,조천읍,12762087.631700002,214480.28230000002,1198648.9065,9652173.7211
937,2019,10,중문동,6215255.7338,113011.5236,346310.41529999994,3980872.4676
938,2019,10,중앙동,1295017.9869000001,143831.41609999997,307423.0879,2987387.8368999995
939,2019,10,천지동,436799.44000000006,4918.372,54277.95600000001,1327133.6289999997
940,2019,10,추자면,912355.6362,18698.074800000002,53348.67739999999,862254.2698000002
941,2019,10,표선면,6330185.2123,92407.623,593738.7156,4619345.695099999
942,2019,10,한경면,4197392.1172,71295.40740000001,294790.61079999997,2520846.5144
943,2019,10,한림읍,13078431.175999999,417682.838,957922.0610999999,6976407.428400001
944,2019,10,화북동,16801815.7485,657974.4811,1150458.461,6119081.4084
945,2019,10,효돈동,2417599.7504,30747.2295,130686.7582,1144465.5846000002
946,2019,11,건입동,4178266.5996999997,104142.74339999998,527868.7779000001,4653897.4384
947,2019,11,구좌읍,8136001.3097,275729.60530000005,697112.6993,4847938.0002
948,2019,11,남원읍,8496523.5328,81890.95709999997,724479.5651999998,5157209.8514
949,2019,11,노형동,34787084.8018,1504479.5588000002,2982496.4664999996,15217467.0108
950,2019,11,대륜동,8744925.3936,273330.67250000004,716914.9127,5496407.556
951,2019,11,대정읍,11404504.311199998,158652.83509999997,748773.9844999999,4571168.943299999
952,2019,11,대천동,4374631.8449,150633.17090000003,322240.5436999999,3847902.5603
953,2019,11,도두동,738007.1838000001,6335.4339,121129.59409999999,2722285.0818
954,2019,11,동홍동,11947548.646100001,536212.7956999999,728982.1099999999,4814937.0474000005
955,2019,11,봉개동,2620943.5334,348215.4728000001,338273.2856,3218334.7051
956,2019,11,삼도1동,5984301.1094,98341.85320000001,433468.94710000005,4420755.6389999995
957,2019,11,삼도2동,3043153.3691999996,69802.4156,468532.86130000005,4256716.4671
958,2019,11,삼양동,12824647.251400001,131364.87699999998,407720.977,2748000.8697999995
959,2019,11,서홍동,3536789.7331,93024.49780000001,183721.845,2420806.5987
960,2019,11,성산읍,8346210.5745,57420.132,651659.8670999999,5779316.763300002
961,2019,11,송산동,1035993.3601,11164.808299999997,77282.24489999999,1011290.4001
962,2019,11,아라동,25994979.684499998,2167259.6692000004,2731904.7835999993,9556975.6777
963,2019,11,안덕면,10352416.436199998,396570.459,1137658.8971000002,6769512.1811
964,2019,11,애월읍,21931272.4967,350083.2832,1981706.9623,14653373.336199999
965,2019,11,연동,28538670.374400005,743577.8529999999,3210495.6144000003,15924566.065399997
966,2019,11,영천동,2445692.4656,237430.1434,411361.66339999996,2581588.0261000004
967,2019,11,예래동,1941254.2828999995,9080.6221,510235.6702,4261135.2269
968,2019,11,오라동,8780474.6816,95611.89619999999,870908.2746000001,9063750.6765
969,2019,11,외도동,7083190.377599999,46686.153300000005,321533.5183,3001624.9000999997
970,2019,11,용담1동,4206313.1327,143765.27409999998,246655.31800000003,2922668.2497
971,2019,11,용담2동,6498707.049699999,530508.7170000002,1235504.1462,9577376.219899999
972,2019,11,우도면,795658.4142,12208.4495,49444.48150000001,688678.7106999999
973,2019,11,이도1동,4707789.876100001,122653.85119999999,724293.1091999998,5648562.6726
974,2019,11,이도2동,31870049.204099994,1697364.9962,3228095.7241999996,16498166.8605
975,2019,11,이호동,2089338.5547000002,4192.601500000001,198860.94360000003,2131198.5039000004
976,2019,11,일도1동,867154.4034000001,8677.4715,185412.80350000004,2215577.114
977,2019,11,일도2동,18160840.6834,291011.2124999999,903110.1246,7123785.392200001
978,2019,11,정방동,1299540.6249000002,14594.596299999997,208634.4252,2610552.1243000003
979,2019,11,조천읍,12718021.841400001,253645.64800000004,1228272.0883,8978597.715
980,2019,11,중문동,6232454.370500001,119747.623,359343.9264,3704576.8365000007
981,2019,11,중앙동,1271104.4193999998,158201.1003,301539.45170000003,2973158.852
982,2019,11,천지동,424611.75190000003,233.2247,49539.113999999994,1191154.3664000002
983,2019,11,추자면,907695.6635,9631.1737,49622.6191,893031.487
984,2019,11,표선면,6307237.1733,82622.68290000001,612166.5155999998,4254886.349200001
985,2019,11,한경면,3995463.7578000003,76460.66910000001,306577.50940000004,2131204.9072000002
986,2019,11,한림읍,12712673.232099999,471276.50220000005,975110.8767,5875400.5592
987,2019,11,화북동,15631688.5595,615262.3464,1090396.0779,6503592.829499999
988,2019,11,효돈동,2388622.3087,36061.6062,151591.22899999996,1161910.2869000002
989,2019,12,건입동,4306740.005799999,69050.4895,512813.5273,4888734.6059
990,2019,12,구좌읍,8457200.470400002,268417.2621,692720.0662000001,4964375.213999999
991,2019,12,남원읍,9054027.1444,67112.53920000001,763555.5714,5670459.941
992,2019,12,노형동,36304555.4335,1380702.0829000003,3038630.7323999996,15440474.428
993,2019,12,대륜동,9101238.6477,189966.1137,825877.1248999999,5682963.852
994,2019,12,대정읍,11703344.990699999,167797.26299999998,666632.2707000001,4174080.946800001
995,2019,12,대천동,4630439.8724,172937.99990000002,318714.7186,4037029.8392000003
996,2019,12,도두동,804345.4219,6462.493199999999,129838.87719999999,2606541.3244000007
997,2019,12,동홍동,12490687.0904,512631.25830000004,729895.0248000001,5190315.7474
998,2019,12,봉개동,2778609.2308,297133.0238999999,334314.3635,3182412.5495
999,2019,12,삼도1동,6366848.5672,111033.13689999998,453397.80040000007,4644077.8869
1000,2019,12,삼도2동,3154604.2927,82755.14290000004,468019.1979,4266976.0543
1001,2019,12,삼양동,11914898.478099998,310028.30079999997,596611.3653000001,4140884.519800001
1002,2019,12,서홍동,3726125.7853999995,125219.27680000002,212305.2654,2620695.7805
1003,2019,12,성산읍,8630259.4533,76853.51759999999,710886.2882,6202470.2946
1004,2019,12,송산동,1072432.6031,437.3153,62478.379199999996,1057844.2015
1005,2019,12,아라동,26288150.233000003,1740245.7572,2561113.4466000004,9434392.386299998
1006,2019,12,안덕면,10075033.919899998,240320.2939,1119800.8431000002,6788006.616799999
1007,2019,12,애월읍,22930554.2936,324829.70499999996,1989098.077,14652763.673199998
1008,2019,12,연동,30183686.628299996,822849.9058,3235140.7869000006,16193572.7306
1009,2019,12,영천동,2498714.8370999997,197435.00149999998,440185.08239999996,2703423.9825000004
1010,2019,12,예래동,2030308.4019999993,8233.162299999998,502740.7578000001,4632680.434300001
1011,2019,12,오라동,9417911.2886,137207.1252,903104.8709999999,9396440.0945
1012,2019,12,외도동,7306549.9617,67680.3695,311699.2037,3303306.3550999993
1013,2019,12,용담1동,4355608.9343,159786.4688,252708.9505,3050450.9036999997
1014,2019,12,용담2동,6809167.656900001,463477.808,1264770.1418,9805077.056699999
1015,2019,12,우도면,809206.0511,13347.454499999994,52670.30499999999,663934.7191
1016,2019,12,이도1동,4493728.874999999,130099.14600000001,762302.8692,6388929.3677
1017,2019,12,이도2동,32894805.391700003,1553053.2117,3142276.9696000004,16715855.837599998
