,year,month,emd_nm,resd_work20_visit_age,work_age_0-10
1062,2020,1,일도1동,3395904.3355,12243.6921
1063,2020,1,일도2동,27321095.266700003,322591.92900000006
1064,2020,1,정방동,4877453.123400001,18114.26
1065,2020,1,조천읍,23668527.5071,146966.9777
1066,2020,1,중문동,11076587.8539,57392.541900000004
1067,2020,1,중앙동,4852191.4966,96664.0164
1068,2020,1,천지동,1917540.4491,98.3346
1069,2020,1,추자면,1796663.7686,7473.6162
1070,2020,1,표선면,11547584.558900002,63247.563699999984
1071,2020,1,한경면,6903394.877800001,19543.1707
1072,2020,1,한림읍,20551628.7336,145987.10079999996
1073,2020,1,화북동,24418046.816100005,511367.4641
1074,2020,1,효돈동,4435666.4856,34501.22449999999
1075,2020,2,건입동,8313788.6786,61194.3808
1076,2020,2,구좌읍,12474048.228100002,64170.4525
1077,2020,2,남원읍,13318721.9021,47208.9351
1078,2020,2,노형동,50350841.7921,491112.6109000001
1079,2020,2,대륜동,14290198.0119,57784.7391
1080,2020,2,대정읍,16078300.633699998,91832.54820000002
1081,2020,2,대천동,8446587.24,72652.7895
1082,2020,2,도두동,2769200.2813,31543.850400000003
1083,2020,2,동홍동,17336287.1228,199233.82810000004
1084,2020,2,봉개동,5300344.6866,26149.2232
1085,2020,2,삼도1동,10616232.0955,81561.2947
1086,2020,2,삼도2동,6763577.5962000005,63245.2586
1087,2020,2,삼양동,17155655.4831,147691.27690000006
1088,2020,2,서홍동,6332016.3525,38821.1823
1089,2020,2,성산읍,13091195.660999998,59834.932000000015
1090,2020,2,송산동,2047999.1792000001,4651.0953
1091,2020,2,아라동,34675692.197000004,233484.17440000008
1092,2020,2,안덕면,15777831.8915,415783.0666000001
1093,2020,2,애월읍,35845818.7202,210649.21160000004
1094,2020,2,연동,44605401.894099995,373572.75710000005
1095,2020,2,영천동,4835766.4748,22528.7894
1096,2020,2,예래동,5326023.7654,5604.0412
1097,2020,2,오라동,18241074.8202,126711.87530000001
1098,2020,2,외도동,11141082.096900001,100905.75880000001
1099,2020,2,용담1동,7418032.1206,34407.1097
1100,2020,2,용담2동,13766027.7698,75405.93799999997
1101,2020,2,우도면,1241655.7303,5104.180400000001
1102,2020,2,이도1동,11198885.3432,153594.91809999998
1103,2020,2,이도2동,50964283.8543,815426.8885
1104,2020,2,이호동,4186479.1695,9391.187100000003
1105,2020,2,일도1동,1758290.0221,24377.184400000006
1106,2020,2,일도2동,25552907.282,286533.7366
1107,2020,2,정방동,3578391.7445,22614.4096
1108,2020,2,조천읍,20472244.3525,85199.73389999999
1109,2020,2,중문동,9503162.3088,39996.15620000001
1110,2020,2,중앙동,4128487.8403000003,70075.7663
1111,2020,2,천지동,1569284.8355999999,6315.8467
1112,2020,2,추자면,1591517.3224,8857.9039
1113,2020,2,표선면,9574553.3271,43039.0099
1114,2020,2,한경면,6401732.7158,11487.6411
1115,2020,2,한림읍,18191146.231900003,66113.18129999998
1116,2020,2,화북동,23366611.6648,422044.1677
1117,2020,2,효돈동,3660000.8389999997,14812.0312
1118,2020,3,건입동,9173616.654599998,49153.9369
1119,2020,3,구좌읍,13713110.012200002,68111.3652
1120,2020,3,남원읍,14346153.864699999,45096.796299999995
1121,2020,3,노형동,53207964.34030001,614147.7302999999
1122,2020,3,대륜동,15066709.4712,62569.71119999999
1123,2020,3,대정읍,17436022.018000003,45439.59410000002
1124,2020,3,대천동,9016910.1259,97996.90519999998
1125,2020,3,도두동,2537020.438,17547.5107
1126,2020,3,동홍동,18593630.9472,214476.7019
1127,2020,3,봉개동,5590028.0287999995,16841.020800000002
1128,2020,3,삼도1동,11657513.5106,103113.95270000001
1129,2020,3,삼도2동,6765091.640700001,43308.3447
1130,2020,3,삼양동,20114200.496299997,81281.06169999999
1131,2020,3,서홍동,6715974.266099999,35445.65139999999
1132,2020,3,성산읍,14124053.6628,61399.4948
1133,2020,3,송산동,2261998.5121,1454.9375999999997
1134,2020,3,아라동,37777157.646,276520.7223
1135,2020,3,안덕면,15777726.240699999,142043.7158
1136,2020,3,애월읍,38303290.869399995,192561.76019999996
1137,2020,3,연동,46258385.2663,414877.5326
1138,2020,3,영천동,5426698.4673,6822.2978
1139,2020,3,예래동,5479888.480899999,14241.5487
1140,2020,3,오라동,18281829.5375,165816.4426
1141,2020,3,외도동,12194507.270800002,107677.8191
1142,2020,3,용담1동,7522143.923699999,47557.41849999999
1143,2020,3,용담2동,13916331.844099998,86033.99170000001
1144,2020,3,우도면,1408005.2042999999,11154.637899999998
1145,2020,3,이도1동,12234660.392500002,163448.4474
1146,2020,3,이도2동,54864838.4275,807602.3793999997
1147,2020,3,이호동,4405646.590400001,23648.178999999996
1148,2020,3,일도1동,2771113.5486,9067.399099999997
1149,2020,3,일도2동,27938957.759899996,268575.01699999993
1150,2020,3,정방동,3555047.8326999997,8483.118
1151,2020,3,조천읍,21642951.9051,46474.3141
1152,2020,3,중문동,10107877.327499999,25680.917800000003
1153,2020,3,중앙동,4458339.8025,72229.3449
1154,2020,3,천지동,1576167.8381999999,9953.006099999999
1155,2020,3,추자면,1765864.1525,4994.5996
1156,2020,3,표선면,10332996.1003,58496.1332
1157,2020,3,한경면,7111533.8576,19066.996400000004
1158,2020,3,한림읍,19955523.843900003,36620.331900000005
1159,2020,3,화북동,25604995.3415,187081.94649999996
1160,2020,3,효돈동,3895727.2176,8000.5856
1161,2020,4,건입동,8724070.713399999,45079.294299999994
1162,2020,4,구좌읍,13380499.817899998,31157.824100000005
1163,2020,4,남원읍,13944619.982700001,29692.963699999997
1164,2020,4,노형동,51194902.145500004,491644.5354999999
1165,2020,4,대륜동,14159621.3945,75353.04899999997
1166,2020,4,대정읍,17019372.1738,84951.4853
1167,2020,4,대천동,8699048.9854,52507.816600000006
1168,2020,4,도두동,2625136.5327999997,14727.413400000001
1169,2020,4,동홍동,17829969.705700003,161319.2611
1170,2020,4,봉개동,5554042.854599999,9871.409799999998
1171,2020,4,삼도1동,10973625.272999998,69329.11480000001
1172,2020,4,삼도2동,6399585.6943,46662.2276
1173,2020,4,삼양동,19322586.082900003,64780.70849999999
1174,2020,4,서홍동,6432903.853499999,36223.3638
1175,2020,4,성산읍,13249237.1219,49400.452600000004
1176,2020,4,송산동,2032378.1954,6174.560300000001
1177,2020,4,아라동,36560438.9963,189415.5797
1178,2020,4,안덕면,15250142.122499999,67061.5961
1179,2020,4,애월읍,36971198.9999,172085.29350000003
1180,2020,4,연동,44193054.4189,317316.60490000003
1181,2020,4,영천동,5112604.1591,24321.3687
1182,2020,4,예래동,5203277.9299,8676.456699999999
1183,2020,4,오라동,17808610.332100004,142518.96839999998
1184,2020,4,외도동,11664971.6081,82202.88660000003
1185,2020,4,용담1동,7142725.3221,37611.5363
1186,2020,4,용담2동,13357407.439599998,52203.604600000006
1187,2020,4,우도면,1318169.6967000002,3710.0982000000004
1188,2020,4,이도1동,11804489.9072,129281.6372
1189,2020,4,이도2동,52310754.169199996,776081.1262000002
1190,2020,4,이호동,4289464.6172,15875.974800000007
1191,2020,4,일도1동,2666209.3996,22598.382699999995
1192,2020,4,일도2동,26681360.642500006,190145.83550000002
1193,2020,4,정방동,3172534.7035,11234.4475
1194,2020,4,조천읍,20931135.9508,88351.18549999999
1195,2020,4,중문동,9629037.9893,6266.1669
1196,2020,4,중앙동,4363905.336499999,59869.9351
1197,2020,4,천지동,1476332.4137,12303.774700000002
1198,2020,4,추자면,1799567.2067999998,0.0
1199,2020,4,표선면,10205634.957000002,25447.1578
1200,2020,4,한경면,6945060.539399999,17364.7544
1201,2020,4,한림읍,19195083.071900003,47205.7537
1202,2020,4,화북동,24385857.832600005,115636.6794
1203,2020,4,효돈동,3639161.1041,5133.918299999999
1204,2020,5,건입동,9405789.3222,66227.6218
1205,2020,5,구좌읍,14552344.378800001,27345.3908
1206,2020,5,남원읍,14889692.0048,30873.221999999998
1207,2020,5,노형동,52815749.165300004,495869.6886
1208,2020,5,대륜동,15013956.8299,66134.815
1209,2020,5,대정읍,17965370.3755,85781.28330000001
1210,2020,5,대천동,8993339.556200001,57954.3594
1211,2020,5,도두동,3042675.3182,9591.1728
1212,2020,5,동홍동,18513025.765600003,159720.711
1213,2020,5,봉개동,6092955.9166,10829.006699999998
1214,2020,5,삼도1동,11281089.8552,86391.82010000001
1215,2020,5,삼도2동,6909027.8401,38814.46290000001
1216,2020,5,삼양동,19864409.8714,51759.200700000016
1217,2020,5,서홍동,6869710.0506,36851.774999999994
1218,2020,5,성산읍,14685326.4089,37561.017499999994
1219,2020,5,송산동,2224544.2701,3496.2834999999995
1220,2020,5,아라동,37878943.152399994,155244.46630000003
1221,2020,5,안덕면,17265817.342299998,61473.59610000001
1222,2020,5,애월읍,39338672.1505,158577.61480000004
1223,2020,5,연동,45772076.791600004,288303.7015000001
1224,2020,5,영천동,5428710.8079,31084.519999999997
1225,2020,5,예래동,6130425.9347,10506.235700000001
1226,2020,5,오라동,18250187.7485,156197.1617
1227,2020,5,외도동,11926947.450199999,75281.51900000001
1228,2020,5,용담1동,7419999.4998,37189.012
1229,2020,5,용담2동,15349065.689799998,38340.731700000004
1230,2020,5,우도면,1578636.6383000002,0.0
1231,2020,5,이도1동,12350037.2225,124109.04730000002
1232,2020,5,이도2동,53871286.0468,755207.0111
1233,2020,5,이호동,4618195.0269,11180.428799999998
1234,2020,5,일도1동,2912214.6870999997,4279.987399999999
1235,2020,5,일도2동,27300350.719400004,172904.88909999997
1236,2020,5,정방동,3552276.2439,8185.3143
1237,2020,5,조천읍,22808672.8257,69405.20730000001
1238,2020,5,중문동,10392765.752,24740.5582
1239,2020,5,중앙동,4369913.3119,56463.7371
1240,2020,5,천지동,1690847.7421,4812.585500000001
1241,2020,5,추자면,1791019.7244,6761.309700000001
1242,2020,5,표선면,11008502.491999999,46832.142900000006
1243,2020,5,한경면,7578522.7148,9362.342700000001
1244,2020,5,한림읍,20461479.7843,45974.638000000006
1245,2020,5,화북동,24969776.501199998,172334.75530000002
1246,2020,5,효돈동,3847420.9515,2966.9684999999995
1247,2020,6,건입동,9366298.717500001,46708.31050000001
1248,2020,6,구좌읍,14439732.665600002,94394.58610000004
1249,2020,6,남원읍,13948421.199199997,7978.227000000001
1250,2020,6,노형동,51504813.7835,728154.6478
1251,2020,6,대륜동,14846902.501,110483.80900000001
1252,2020,6,대정읍,16957565.149699997,114458.48779999997
1253,2020,6,대천동,8816981.6896,40014.8881
1254,2020,6,도두동,3221992.7232999997,1957.0771999999997
1255,2020,6,동홍동,18149102.1192,226397.67220000003
1256,2020,6,봉개동,6226930.0934,58551.684499999996
1257,2020,6,삼도1동,10684336.5596,74238.5226
1258,2020,6,삼도2동,6879764.671799999,29050.438799999993
1259,2020,6,삼양동,18667056.2738,67392.8744
1260,2020,6,서홍동,6471442.9533,35119.4318
1261,2020,6,성산읍,14234594.3781,36005.88599999999
1262,2020,6,송산동,2118524.6316,6566.8017999999975
1263,2020,6,아라동,38506930.825399995,413886.9973
1264,2020,6,안덕면,16788223.108499996,177969.0569
1265,2020,6,애월읍,38419079.9126,182430.05710000006
1266,2020,6,연동,44633524.8342,337956.85360000003
1267,2020,6,영천동,5483923.277899999,81989.2289
1268,2020,6,예래동,6289123.054199999,8103.768800000001
1269,2020,6,오라동,17284000.3469,138690.85319999995
1270,2020,6,외도동,11053085.2689,55996.6826
1271,2020,6,용담1동,7234868.5978999995,45093.79620000001
1272,2020,6,용담2동,15972121.1728,77728.4068
1273,2020,6,우도면,1521781.4286999996,0.0
1274,2020,6,이도1동,12017339.0084,121053.31999999998
1275,2020,6,이도2동,52299387.3002,847992.7668
1276,2020,6,이호동,4489721.8992,18007.3716
1277,2020,6,일도1동,2740132.0121,4991.8652
1278,2020,6,일도2동,25650476.412399996,194078.0221
1279,2020,6,정방동,3437398.0965,5422.6774000000005
1280,2020,6,조천읍,22129072.6079,77768.38270000002
1281,2020,6,중문동,10401994.531200003,51331.1995
1282,2020,6,중앙동,4457644.3103,71029.86540000001
1283,2020,6,천지동,1627642.3674,917.4966
1284,2020,6,추자면,1783613.9170000001,12098.271400000001
1285,2020,6,표선면,10910686.9588,36513.87860000001
1286,2020,6,한경면,7176399.7552000005,25941.699000000004
1287,2020,6,한림읍,20774307.3214,132798.52369999996
1288,2020,6,화북동,24299833.608,225935.8124
1289,2020,6,효돈동,3741851.0220999997,8483.8431
1290,2020,7,건입동,9841145.9102,139044.89040000003
1291,2020,7,구좌읍,15552329.563300002,482008.8304999999
1292,2020,7,남원읍,15081023.972499998,55416.97439999999
1293,2020,7,노형동,53122193.68260001,1386502.6283999998
1294,2020,7,대륜동,15602368.463399999,441678.1686999999
1295,2020,7,대정읍,17335463.1578,231594.61110000004
1296,2020,7,대천동,9532881.5852,124415.08899999998
1297,2020,7,도두동,3537593.1173000005,7380.8733
1298,2020,7,동홍동,18813503.872500002,631399.1257
1299,2020,7,봉개동,6548558.604,291189.7794
1300,2020,7,삼도1동,11344198.7037,96087.87839999999
1301,2020,7,삼도2동,7257084.613700001,71850.9703
1302,2020,7,삼양동,19316513.3531,116246.41149999999
1303,2020,7,서홍동,6637727.4647,115219.64540000001
1304,2020,7,성산읍,15684511.1477,75050.10429999998
1305,2020,7,송산동,2336831.7491,4716.2665
1306,2020,7,아라동,38397366.5328,1889979.0594000001
1307,2020,7,안덕면,17557381.8468,146391.7963
1308,2020,7,애월읍,40495688.07959999,434442.0893
1309,2020,7,연동,46629447.420899995,512419.01079999993
1310,2020,7,영천동,5402367.0248,388091.5002
1311,2020,7,예래동,7028174.634299999,6071.4301
1312,2020,7,오라동,17359468.5484,156837.5244
1313,2020,7,외도동,11802934.9266,71641.366
1314,2020,7,용담1동,7343149.4155,151822.9404
1315,2020,7,용담2동,17207185.561499998,344576.9873
1316,2020,7,우도면,1750239.4534,10263.313499999997
1317,2020,7,이도1동,12470463.555499999,136247.25790000003
1318,2020,7,이도2동,54402345.6407,1281058.7879000003
1319,2020,7,이호동,4901663.2477,10684.881400000002
1320,2020,7,일도1동,2896762.7109,3104.0216
1321,2020,7,일도2동,26601565.588299997,212187.7521
1322,2020,7,정방동,3835276.0976,13619.002000000002
1323,2020,7,조천읍,23710504.0321,280594.5423
1324,2020,7,중문동,10970792.6991,162762.28720000005
1325,2020,7,중앙동,4752970.8562,198390.1104
1326,2020,7,천지동,1842716.4687999997,1367.2543
1327,2020,7,추자면,1709327.5181,4105.715099999999
1328,2020,7,표선면,11503427.1899,186629.03610000003
1329,2020,7,한경면,7581308.560200001,100666.71600000001
1330,2020,7,한림읍,21489393.838900004,545001.7956
1331,2020,7,화북동,25211233.6078,629802.8200999999
1332,2020,7,효돈동,3948105.7884,32428.552100000008
1333,2020,8,건입동,10257596.1551,90208.3028
1334,2020,8,구좌읍,17143413.5952,229087.0271
1335,2020,8,남원읍,16241579.637399998,40106.91179999999
1336,2020,8,노형동,52974244.7032,1284591.8136999998
1337,2020,8,대륜동,16821296.590899996,266587.5183
1338,2020,8,대정읍,18239997.6557,169630.71600000001
1339,2020,8,대천동,10034716.399500001,129674.89089999997
1340,2020,8,도두동,3850872.8602999994,4497.552100000001
1341,2020,8,동홍동,19167161.490399998,469275.28170000005
1342,2020,8,봉개동,6787182.379800001,318714.0557999999
1343,2020,8,삼도1동,11257881.133899998,78866.73550000001
1344,2020,8,삼도2동,7423912.6471,62787.54979999999
1345,2020,8,삼양동,20160470.2483,106134.3294
1346,2020,8,서홍동,6867700.105699999,88809.698
1347,2020,8,성산읍,17631089.3044,59763.96119999999
1348,2020,8,송산동,2536584.9967,577.7216
1349,2020,8,아라동,37723632.487,1101217.0293999999
1350,2020,8,안덕면,20478967.4987,141817.5626
1351,2020,8,애월읍,43593884.629,372480.4811999999
1352,2020,8,연동,47265747.75909999,466369.827
1353,2020,8,영천동,5576507.7046,175804.32920000004
1354,2020,8,예래동,8063199.131,13198.5222
1355,2020,8,오라동,17911614.472599998,136448.65370000002
1356,2020,8,외도동,12220763.140999999,78493.4407
1357,2020,8,용담1동,7352433.3043,104128.2479
1358,2020,8,용담2동,18353940.903300002,306552.07790000003
1359,2020,8,우도면,2054075.1861,2712.8487
1360,2020,8,이도1동,12400927.6972,137041.5652
1361,2020,8,이도2동,53916350.072199985,1148507.3301
1362,2020,8,이호동,5169545.1938,8082.702300000003
1363,2020,8,일도1동,2884696.8806,6801.3498
1364,2020,8,일도2동,26669143.978800002,220778.99450000003
1365,2020,8,정방동,4249464.9327,18212.925700000007
1366,2020,8,조천읍,25834113.7759,182460.9067
1367,2020,8,중문동,11771849.8456,92940.3271
1368,2020,8,중앙동,4672041.7484,123838.1699
1369,2020,8,천지동,2104248.1026999997,999.8469
1370,2020,8,추자면,1949255.4927,3934.2338
1371,2020,8,표선면,12410515.5672,129899.3389
1372,2020,8,한경면,8076720.768199999,57161.59399999999
1373,2020,8,한림읍,23243498.250199996,331502.1779
1374,2020,8,화북동,24723904.302,472254.7327999999
1375,2020,8,효돈동,4108552.0066000004,21843.106200000002
1376,2020,9,건입동,9411640.0007,53318.8054
1377,2020,9,구좌읍,14669349.292599998,128310.81450000001
1378,2020,9,남원읍,14575615.9217,52125.33400000001
1379,2020,9,노형동,50876573.3734,860940.4066000001
1380,2020,9,대륜동,14943574.804899998,190172.02799999996
1381,2020,9,대정읍,17789227.6013,132753.969
1382,2020,9,대천동,9118924.6557,66897.8877
1383,2020,9,도두동,2861048.5686,6700.088599999999
1384,2020,9,동홍동,18353325.3538,298098.7365
1385,2020,9,봉개동,5999244.7722,186084.50939999998
1386,2020,9,삼도1동,10831363.861399999,93978.4141
1387,2020,9,삼도2동,6638371.0296,37562.3052
1388,2020,9,삼양동,19246686.1481,76677.71239999999
1389,2020,9,서홍동,6793212.1673,71173.4081
1390,2020,9,성산읍,14846239.9357,52347.6181
1391,2020,9,송산동,2318747.7846,3576.2018
1392,2020,9,아라동,38105751.9123,704595.6826
1393,2020,9,안덕면,17878278.143600002,419857.2166
1394,2020,9,애월읍,38971417.9692,273140.57959999994
1395,2020,9,연동,44415320.657199994,338695.20660000003
1396,2020,9,영천동,5438841.826300001,103718.24919999999
1397,2020,9,예래동,5819515.5508,1310.5861
1398,2020,9,오라동,17149792.922199998,119506.082
1399,2020,9,외도동,11803854.029600002,58868.6155
1400,2020,9,용담1동,7020591.2157000005,87306.4799
1401,2020,9,용담2동,15247140.741099998,165224.19649999996
1402,2020,9,우도면,1635373.3886000002,6374.481900000001
1403,2020,9,이도1동,11700895.3103,140460.22759999998
1404,2020,9,이도2동,52120035.9677,885463.4730999998
1405,2020,9,이호동,4474714.7165,8900.8913
1406,2020,9,일도1동,2677915.6856,6240.1440999999995
1407,2020,9,일도2동,25585865.6977,174318.4102
1408,2020,9,정방동,3409138.3844000003,9935.435599999999
1409,2020,9,조천읍,21903264.777000003,154198.79289999997
1410,2020,9,중문동,10649771.817300001,42299.143899999995
1411,2020,9,중앙동,4288127.6548999995,78703.6531
1412,2020,9,천지동,1764139.4061999999,3019.2435000000005
1413,2020,9,추자면,1726508.0598,12154.8704
1414,2020,9,표선면,10612488.8732,100006.63930000001
1415,2020,9,한경면,7717395.069599999,33322.582
1416,2020,9,한림읍,20538202.7486,244196.36709999997
1417,2020,9,화북동,24149069.0738,292486.9998
1418,2020,9,효돈동,3877171.4697000002,9710.513699999996
1419,2020,10,건입동,10101306.6382,59598.78099999999
1420,2020,10,구좌읍,15972637.396699999,187699.58440000002
1421,2020,10,남원읍,16134802.606399998,55633.369399999996
1422,2020,10,노형동,53477152.2041,1032890.6113999999
1423,2020,10,대륜동,15862834.080200002,248910.49880000003
1424,2020,10,대정읍,19176943.0377,123475.7325
1425,2020,10,대천동,9903454.924899999,65120.2697
1426,2020,10,도두동,3343832.6704999995,7144.992399999999
1427,2020,10,동홍동,19105565.531400003,369941.8351
1428,2020,10,봉개동,6494222.963100001,249701.9425
1429,2020,10,삼도1동,11254854.143800002,61279.4315
1430,2020,10,삼도2동,7234031.662099998,40679.8349
1431,2020,10,삼양동,19768825.621099997,109725.46649999998
1432,2020,10,서홍동,7044198.5121,52421.850399999996
1433,2020,10,성산읍,16479652.052500002,61832.27310000001
1434,2020,10,송산동,2595149.5389,7210.2978
1435,2020,10,아라동,40148911.2266,988962.6517
1436,2020,10,안덕면,20355333.4827,337682.0029000001
1437,2020,10,애월읍,42808475.1449,237272.06129999997
1438,2020,10,연동,47135719.2519,397105.0602
1439,2020,10,영천동,5928889.9353,154622.3765
1440,2020,10,예래동,7048474.8923,6054.320999999999
1441,2020,10,오라동,17924312.817900002,149847.39529999997
1442,2020,10,외도동,12315384.991700001,64900.3179
1443,2020,10,용담1동,7319968.9852,72172.94330000001
1444,2020,10,용담2동,17040711.941800002,219641.3883
1445,2020,10,우도면,1938393.0975000001,2513.2275
1446,2020,10,이도1동,12142098.1408,107250.7039
1447,2020,10,이도2동,54728815.0125,1041890.7593000002
1448,2020,10,이호동,4789091.398,10399.5279
1449,2020,10,일도1동,2863016.8200000003,17170.101299999995
1450,2020,10,일도2동,26491357.5097,164651.38150000002
1451,2020,10,정방동,4137203.0759,8588.033500000001
1452,2020,10,조천읍,24476601.2081,180620.15329999998
1453,2020,10,중문동,11668928.1389,86686.4688
1454,2020,10,중앙동,4648767.797700001,104722.9877
1455,2020,10,천지동,1983822.5247,5045.113300000001
1456,2020,10,추자면,1881509.4385000002,1058.1536
1457,2020,10,표선면,12030067.053299997,109477.6423
1458,2020,10,한경면,8207347.8067999985,43046.955
1459,2020,10,한림읍,21889257.4812,301607.0284
1460,2020,10,화북동,25162087.720799997,332075.4024
1461,2020,10,효돈동,4188358.7077,14772.422400000001
1462,2020,11,건입동,10260321.889899999,69182.66679999998
1463,2020,11,구좌읍,15702095.082500001,255422.0481
1464,2020,11,남원읍,16601853.846700002,74267.1181
1465,2020,11,노형동,55539195.1407,1229962.9404
1466,2020,11,대륜동,16281931.1677,255825.59799999994
1467,2020,11,대정읍,18496389.777,156747.15840000001
1468,2020,11,대천동,10176287.8811,110401.0988
1469,2020,11,도두동,3261581.0648999996,568.4802
1470,2020,11,동홍동,19381318.274399996,461983.55859999993
1471,2020,11,봉개동,6539326.139899999,221105.03349999996
1472,2020,11,삼도1동,11415893.332400002,85265.0901
1473,2020,11,삼도2동,7544066.837700002,56583.48840000001
1474,2020,11,삼양동,19932830.938,104512.95059999998
1475,2020,11,서홍동,7120739.991300002,94735.78920000003
1476,2020,11,성산읍,16806155.715099998,62666.078400000006
1477,2020,11,송산동,2520274.3581999997,3051.9119
1478,2020,11,아라동,42460718.2651,1318756.5895999996
1479,2020,11,안덕면,20346315.3858,360092.9744
1480,2020,11,애월읍,43716331.0641,365336.91649999993
1481,2020,11,연동,49856434.4249,407323.3591000001
1482,2020,11,영천동,5984094.572000001,224494.10739999998
1483,2020,11,예래동,7397630.462600001,10782.762700000001
1484,2020,11,오라동,18421647.121799998,122700.54759999999
1485,2020,11,외도동,12544007.2273,66136.51659999999
1486,2020,11,용담1동,7402976.7025999995,120096.2903
1487,2020,11,용담2동,16353179.443,247453.28529999996
1488,2020,11,우도면,1885979.0479,5235.1477
1489,2020,11,이도1동,12766116.928399999,145369.9329
1490,2020,11,이도2동,56418075.2032,1104673.1078
1491,2020,11,이호동,4536312.2968,3863.3445999999994
1492,2020,11,일도1동,2946956.1759,10812.8182
1493,2020,11,일도2동,26827393.8566,180929.17350000003
1494,2020,11,정방동,4382244.9683,10945.2474
1495,2020,11,조천읍,24643141.6612,176997.53800000003
1496,2020,11,중문동,12149091.844,114083.404
1497,2020,11,중앙동,4814332.093799999,134270.149
1498,2020,11,천지동,1978192.8092000003,2820.4640999999992
1499,2020,11,추자면,1960263.8544,610.3141
1500,2020,11,표선면,12259793.0324,123791.38679999998
1501,2020,11,한경면,7783671.9482,55278.784000000014
1502,2020,11,한림읍,21668291.594499998,415614.3537999999
1503,2020,11,화북동,25471764.332099997,377848.08629999997
1504,2020,11,효돈동,4202390.6462,21137.429800000005
1505,2020,12,건입동,10212803.1606,59091.62600000001
1506,2020,12,구좌읍,14924338.836099999,138452.99420000002
1507,2020,12,남원읍,17111862.5538,70846.11189999999
1508,2020,12,노형동,56918909.52960001,808863.7768999999
1509,2020,12,대륜동,16460073.828399997,177645.9631
1510,2020,12,대정읍,18945448.8739,129845.74209999999
1511,2020,12,대천동,10438985.058000002,135236.3186
1512,2020,12,도두동,2592300.2394000003,11415.0268
1513,2020,12,동홍동,19777390.097400002,396750.03909999994
1514,2020,12,봉개동,6052874.696699999,133496.73990000004
1515,2020,12,삼도1동,12047122.617099999,96201.8689
1516,2020,12,삼도2동,7194627.5446,51515.037099999994
1517,2020,12,삼양동,21967748.962700002,109838.30609999999
1518,2020,12,서홍동,7783353.2348,90074.34159999999
1519,2020,12,성산읍,15707194.235299999,64405.5089
1520,2020,12,송산동,2500277.0046000006,6689.7086
1521,2020,12,아라동,43877224.53389999,752681.0372
1522,2020,12,안덕면,18852788.8953,343529.4356999999
1523,2020,12,애월읍,43030766.64,280625.27549999993
1524,2020,12,연동,50514737.3182,411978.2178
1525,2020,12,영천동,6079708.036,136632.3703
1526,2020,12,예래동,6379423.5194,12996.057600000002
1527,2020,12,오라동,18951319.8658,126799.35369999999
1528,2020,12,외도동,13730882.833700001,65578.47200000001
1529,2020,12,용담1동,7675892.7073,121859.25420000001
1530,2020,12,용담2동,14555433.2206,211442.0935
1531,2020,12,우도면,1786386.9987,9145.445200000002
1532,2020,12,이도1동,12709639.085099999,123198.2353
1533,2020,12,이도2동,58342856.9879,933714.4549000001
1534,2020,12,이호동,4517314.8028,13562.219699999998
1535,2020,12,일도1동,2748575.0746,4321.8866
1536,2020,12,일도2동,28983894.079900004,216614.555
1537,2020,12,정방동,3934670.7531000003,18840.702900000004
1538,2020,12,조천읍,23708044.119900003,202245.63890000002
1539,2020,12,중문동,12098397.269800002,83553.3451
1540,2020,12,중앙동,4814932.5955,109155.1494
1541,2020,12,천지동,1839790.6636,2985.1458000000002
1542,2020,12,추자면,1874222.3013,1126.1310000000003
1543,2020,12,표선면,11624006.751500001,77911.10500000001
1544,2020,12,한경면,7950824.730899999,36805.1369
1545,2020,12,한림읍,21201732.426000003,264917.87009999994
1546,2020,12,화북동,26926666.326999996,322623.7217
1547,2020,12,효돈동,4345576.2829,18800.8023
1548,2021,1,건입동,10108193.871100001,64136.12980000001
1549,2021,1,구좌읍,14797344.281000001,52150.00510000001
1550,2021,1,남원읍,16809325.584799998,64589.728599999995
1551,2021,1,노형동,57643101.2485,431622.0442
1552,2021,1,대륜동,17278890.7162,77793.03690000002
1553,2021,1,대정읍,19796951.742,138964.5565
1554,2021,1,대천동,10424619.058300002,68042.875
1555,2021,1,도두동,2594531.4087000005,16302.075899999996
1556,2021,1,동홍동,20543063.128,255862.79110000003
1557,2021,1,봉개동,5854134.1364,26802.989999999998
1558,2021,1,삼도1동,12293666.332199998,54306.24650000001
1559,2021,1,삼도2동,7053586.464000001,41799.19210000001
1560,2021,1,삼양동,22677135.0462,108712.06379999999
1561,2021,1,서홍동,8071945.4392,56990.788199999995
1562,2021,1,성산읍,15770419.6143,45228.495699999985
1563,2021,1,송산동,2846099.573000001,2424.4168999999997
1564,2021,1,아라동,42867410.65139999,166246.92230000003
1565,2021,1,안덕면,18544354.8943,400329.12930000003
1566,2021,1,애월읍,42781022.328,194510.48810000002
1567,2021,1,연동,50575632.844,230863.28639999998
1568,2021,1,영천동,5866492.7479,48276.777799999996
1569,2021,1,예래동,5924734.673800001,11199.281500000001
1570,2021,1,오라동,19112239.9702,153339.72960000002
1571,2021,1,외도동,14228528.985100001,72125.8454
1572,2021,1,용담1동,7861943.656499999,73450.1857
1573,2021,1,용담2동,14087562.138799999,76941.06259999998
1574,2021,1,우도면,1534848.0788,3184.3956
1575,2021,1,이도1동,12802892.635200001,165304.5784
